p,N,beta,method,x_eval,u_exact,u_h
3,2,1.55,uniform,9.908136566858666e-05,6.219959761668111e-07,1.6603553585649252e-05
3,2,1.55,uniform,0.00010139394576752918,6.446420591224881e-07,1.69913891153306e-05
3,2,1.55,uniform,0.00010376050197669117,6.681126571761499e-07,1.738829121475008e-05
3,2,1.55,uniform,0.00010618229410993834,6.924377898745814e-07,1.779447217985984e-05
3,2,1.55,uniform,0.00010866061138545968,7.176485697381154e-07,1.8210149293768378e-05
3,2,1.55,uniform,0.0001111967731120699,7.437772420544035e-07,1.8635544944658514e-05
3,2,1.55,uniform,0.0001137921293915315,7.708572261210388e-07,1.9070886746529428e-05
3,2,1.55,uniform,0.00011644806183726855,7.989231579897646e-07,1.951640766283172e-05
3,2,1.55,uniform,0.00011916598430985589,8.280109347669499e-07,1.9972346133066797e-05
3,2,1.55,uniform,0.00012194734366967383,8.581577605269788e-07,2.043894620242316e-05
3,2,1.55,uniform,0.00012479362054713115,8.894021938973001e-07,2.0916457654524748e-05
3,2,1.55,uniform,0.00012770633013086432,9.217841973759795e-07,2.140513614736774e-05
3,2,1.55,uniform,0.0001306870229743346,9.553451884448511e-07,2.1905243352524717e-05
3,2,1.55,uniform,0.00013373728582124963,9.90128092543618e-07,2.2417047097696625e-05
3,2,1.55,uniform,0.0001368587424502518,1.026177397972685e-06,2.2940821512695595e-05
3,2,1.55,uniform,0.00014005305453932196,1.0635392127949366e-06,2.347684717894361e-05
3,2,1.55,uniform,0.0001433219225503574,1.102261323809221e-06,2.4025411282573863e-05
3,2,1.55,uniform,0.00014666708663439685,1.142393257670998e-06,2.4586807771224676e-05
3,2,1.55,uniform,0.0001500903275579735,1.1839863442383043e-06,2.5161337514617466e-05
3,2,1.55,uniform,0.0001535934676510897,1.2270937822240743e-06,2.574930846901326e-05
3,2,1.55,uniform,0.00015717837177731627,1.2717707072387614e-06,2.6351035845643954e-05
3,2,1.55,uniform,0.00016084694832653552,1.3180742623103198e-06,2.696684228321813e-05
3,2,1.55,uniform,0.00016460115023085497,1.3660636709717305e-06,2.759705802460297e-05
3,2,1.55,uniform,0.0001684429760042315,1.415800313009533e-06,2.8242021097786595e-05
3,2,1.55,uniform,0.00017237447080636198,1.4673478029702859e-06,2.8902077501228693e-05
3,2,1.55,uniform,0.00017639772753140436,1.5207720715253323e-06,2.9577581393709056e-05
3,2,1.55,uniform,0.0001805148879221108,1.5761414497979708e-06,3.0268895288787647e-05
3,2,1.55,uniform,0.00018472814370996341,1.6335267567608465e-06,3.097639025399173e-05
3,2,1.55,uniform,0.00018903973778192212,1.6930013898153901e-06,3.1700446114849846e-05
3,2,1.55,uniform,0.00019345196537440441,1.7546414186691327e-06,3.244145166389488e-05
3,2,1.55,uniform,0.00019796717529513326,1.818525682630981e-06,3.319980487476194e-05
3,2,1.55,uniform,0.00020258777117350172,1.8847358914488682e-06,3.397591312150998e-05
3,2,1.55,uniform,0.0002073162127401229,1.9533567298188e-06,3.4770193403300354e-05
3,2,1.55,uniform,0.000212155017136245,2.0244759656989417e-06,3.55830725745681e-05
3,2,1.55,uniform,0.0002171067602537265,2.098184562567255e-06,3.641498758082581e-05
3,2,1.55,uniform,0.00022217407810628845,2.1745767957663256e-06,3.72663857002443e-05
3,2,1.55,uniform,0.0002273596682327715,2.2537503730841394e-06,3.8137724791157394e-05
3,2,1.55,uniform,0.00023266629113314577,2.3358065597250694e-06,3.9029473545642926e-05
3,2,1.55,uniform,0.00023809677173803584,2.4208503078308646e-06,3.9942111749335274e-05
3,2,1.55,uniform,0.00024365400091254662,2.5089903907173676e-06,4.087613054763047e-05
3,2,1.55,uniform,0.0002493409369951878,2.6003395419985986e-06,4.1832032718447955e-05
3,2,1.55,uniform,0.00025516060737271835,2.6950145997761974e-06,4.2810332951718705e-05
3,2,1.55,uniform,0.0002611161100917459,2.7931366560785754e-06,4.3811558135773016e-05
3,2,1.55,uniform,0.00026721061550794326,2.894831211740992e-06,4.48362476508075e-05
3,2,1.55,uniform,0.000273447367973758,3.0002283369246245e-06,4.5884953669614954e-05
3,2,1.55,uniform,0.00027982968756551157,3.1094628374798923e-06,4.695824146576556e-05
3,2,1.55,uniform,0.00028636097185081157,3.2226744273668967e-06,4.8056689729434566e-05
3,2,1.55,uniform,0.00029304469769721414,3.3400079073534522e-06,4.9180890891075714e-05
3,2,1.55,uniform,0.0002998844231231028,3.4616133502193044e-06,5.033145145314636e-05
3,2,1.55,uniform,0.0003068837891917642,3.5876462927033588e-06,5.1508992330094997e-05
3,2,1.55,uniform,0.0003140465219496752,3.718267934439507e-06,5.271414919682941e-05
3,2,1.55,uniform,0.00032137643441002754,3.853645344135425e-06,5.394757284588842e-05
3,2,1.55,uniform,0.000328877428582551,3.993951673258114e-06,5.52099295535479e-05
3,2,1.55,uniform,0.0003365534975507094,4.139366377499402e-06,5.650190145509687e-05
3,2,1.55,uniform,0.00034440872759738196,4.290075446304772e-06,5.7824186929528294e-05
3,2,1.55,uniform,0.00035244730038015845,4.446271640759053e-06,5.917750099389467e-05
3,2,1.55,uniform,0.0003606734951574028,4.608154740133154e-06,6.05625757075859e-05
3,2,1.55,uniform,0.00036909169106627787,4.7759317974073385e-06,6.198016058679607e-05
3,2,1.55,uniform,0.0003777063694539364,4.949817404097711e-06,6.343102302945136e-05
3,2,1.55,uniform,0.00038652211626312617,5.130033964724766e-06,6.491594875088125e-05
3,2,1.55,uniform,0.00039554362447347016,5.316811981274894e-06,6.643574223052166e-05
3,2,1.55,uniform,0.00040477569659973223,5.5103903480188574e-06,6.799122716994942e-05
3,2,1.55,uniform,0.0004142232472483893,5.71101665706418e-06,6.958324696255444e-05
3,2,1.55,uniform,0.00042389130573387786,5.9189475150323735e-06,7.12126651751665e-05
3,2,1.55,uniform,0.00043378501875589886,6.1344488712658625e-06,7.28803660419613e-05
3,2,1.55,uniform,0.00044390965313921663,6.357796357984623e-06,7.458725497098284e-05
3,2,1.55,uniform,0.0004542705986374043,6.589275642827468e-06,7.633425906362731e-05
3,2,1.55,uniform,0.0004648733708020257,6.829182794228835e-06,7.812232764744384e-05
3,2,1.55,uniform,0.00047572361391878896,7.077824660098578e-06,7.995243282262085e-05
3,2,1.55,uniform,0.00048682710401222793,7.335519260288942e-06,8.182557002253495e-05
3,2,1.55,uniform,0.000498189751920516,7.6025961933508325e-06,8.374275858875323e-05
3,2,1.55,uniform,0.0005098176064420425,7.879397058099455e-06,8.570504236088966e-05
3,2,1.55,uniform,0.0005217168575554348,8.166275890528721e-06,8.771349028173163e-05
3,2,1.55,uniform,0.000533893839714735,8.463599616633106e-06,8.97691970180623e-05
3,2,1.55,uniform,0.0005463550352214876,8.771748521716226e-06,9.187328359762029e-05
3,2,1.55,uniform,0.0005591070776755293,9.091116736786233e-06,9.402689806265001e-05
3,2,1.55,uniform,0.0005721567555063246,9.422112742660364e-06,9.623121614051233e-05
3,2,1.55,uniform,0.0005855110155867238,9.765159892423278e-06,9.848744193183823e-05
3,2,1.55,uniform,0.0005991769669310619,1.0120696952907348e-05,0.00010079680861672366
3,2,1.55,uniform,0.0006131618844795774,1.0489178665887656e-05,0.0001031605791794809
3,2,1.55,uniform,0.0006274732129711574,1.087107632970935e-05,0.00010558004715247674
3,2,1.55,uniform,0.0006421185709064757,1.1266878402091357e-05,0.00010805653737960572
3,2,1.55,uniform,0.000657105754603627,1.1677091124877296e-05,0.00011059140679996281
3,2,1.55,uniform,0.0006724427423484249,1.2102239171532907e-05,0.00011318604525230057
3,2,1.55,uniform,0.0006881376986415663,1.254286631821796e-05,0.00011584187630087265
3,2,1.55,uniform,0.0007041989785449289,1.2999536139291131e-05,0.00011856035808328614
3,2,1.55,uniform,0.0007206351321293053,1.347283272813716e-05,0.00012134298418100418
3,2,1.55,uniform,0.0007374549090259547,1.3963361444238554e-05,0.00012419128451316412
3,2,1.55,uniform,0.0007546672630843886,1.4471749687447254e-05,0.0001271068262543958
3,2,1.55,uniform,0.0007722813571388642,1.4998647700446345e-05,0.00013009121477734696
3,2,1.55,uniform,0.0007903065678861348,1.554472940042858e-05,0.00013314609462064902
3,2,1.55,uniform,0.0008087524908770449,1.611069324105515e-05,0.00013627315048307813
3,2,1.55,uniform,0.0008276289456246343,1.6697263105797413e-05,0.0001394741082446933
3,2,1.55,uniform,0.0008469459808314585,1.7305189233803816e-05,0.0001427507360157571
3,2,1.55,uniform,0.0008667138797389233,1.793524917947669e-05,0.00014610484521427653
3,2,1.55,uniform,0.0008869431656014704,1.858824880698589e-05,0.00014953829167302412
3,2,1.55,uniform,0.0009076446072885356,1.926502332099154e-05,0.00015305297677693325
3,2,1.55,uniform,0.0009288292250172499,1.9966438334893852e-05,0.00015665084863178836
3,2,1.55,uniform,0.0009505082962189503,2.069339097797676e-05,0.00016033390326516608
3,2,1.55,uniform,0.0009726933615426169,2.1446811042861293e-05,0.00016410418586061345
3,2,1.55,uniform,0.0009953962309984233,2.222766217473599e-05,0.0001679637920260826
3,2,1.55,uniform,0.0010186289902446865,2.3036943103885952e-05,0.0001719148690976809
3,2,1.55,uniform,0.0010424040070215557,2.387568892309668e-05,0.000175959617479828
3,2,1.55,uniform,0.001066733937734857,2.4744972411566354e-05,0.00018010029202295035
3,2,1.55,uniform,0.0010916317341936148,2.5645905407020305e-05,0.00018433920343988503
3,2,1.55,uniform,0.001117110650504824,2.6579640227782337e-05,0.00018867871976220523
3,2,1.55,uniform,0.0011431842501291502,2.754737114662188e-05,0.00019312126783772044
3,2,1.55,uniform,0.0011698664131013056,2.8550335918261912e-05,0.00019766933487045115
3,2,1.55,uniform,0.0011971713434189657,2.958981736250201e-05,0.00020232547000442652
3,2,1.55,uniform,0.0012251135766041176,3.066714500497994e-05,0.00020709228595269046
3,2,1.55,uniform,0.0012537079874409196,3.1783696777672266e-05,0.0002119724606729698
3,2,1.55,uniform,0.0012829697978941476,3.294090078130752e-05,0.00021696873909149176
3,2,1.55,uniform,0.0013129145852124654,3.414023711194666e-05,0.00022208393487650364
3,2,1.55,uniform,0.0013435582902208262,3.538323975406709e-05,0.00022732093226309917
3,2,1.55,uniform,0.0013749172258064205,3.66714985425714e-05,0.00023268268793101533
3,2,1.55,uniform,0.0014070080856026838,3.8006661196230215e-05,0.0002381722329371235
3,2,1.55,uniform,0.0014398479528760068,3.939043542516077e-05,0.00024379267470440554
3,2,1.55,uniform,0.0014734543096198345,4.0824591115034864e-05,0.00024954719906926083
3,2,1.55,uniform,0.001507845045861051,4.231096259081226e-05,0.00025543907238907547
3,2,1.55,uniform,0.0015430384691835644,4.385145096289316e-05,0.0002614716437120393
3,2,1.55,uniform,0.0015790533144741758,4.5448026558691155e-05,0.00026764834701127995
3,2,1.55,uniform,0.001615908753895919,4.7102731442736746e-05,0.00027397270348545786
3,2,1.55,uniform,0.0016536244070941787,4.8817682028534456e-05,0.00028044832392804545
3,2,1.55,uniform,0.0016922203516410354,5.059507178551507e-05,0.0002870789111676009
3,2,1.55,uniform,0.0017317171337233527,5.243717404454306e-05,0.0002938682625814223
3,2,1.55,uniform,0.0017721357790803584,5.43463449055705e-05,0.00030082027268507844
3,2,1.55,uniform,0.0018134978041964953,5.6325026251154184e-05,0.00030793893580038684
3,2,1.55,uniform,0.0018558252277555188,5.837574886969124e-05,0.00031522834880451866
3,2,1.55,uniform,0.0018991405823619357,6.0501135692367826e-05,0.0003226927139630086
3,2,1.55,uniform,0.0019434669265360183,6.270390514796067e-05,0.0003303363418495552
3,2,1.55,uniform,0.001988827856988808,6.498687463978386e-05,0.00033816365435561206
3,2,1.55,uniform,0.002004008016032064,6.575732748909372e-05,0.00034078427868240014
3,2,1.55,uniform,0.0020352475211835755,6.73529641492247e-05,0.0003461791877928681
3,2,1.55,uniform,0.0020827506301905143,6.980519997048189e-05,0.00035438759609186685
3,2,1.55,uniform,0.002131362471841438,7.234671858127947e-05,0.0003627936541001053
3,2,1.55,uniform,0.00218110892419152,7.498077065450908e-05,0.0003714022609831092
3,2,1.55,uniform,0.0022320164692952345,7.771072521593089e-05,0.0003802184437321028
3,2,1.55,uniform,0.0022841122073038256,8.054007395325105e-05,0.00038924736078203886
3,2,1.55,uniform,0.0023374238708918126,8.347243568208701e-05,0.0003984943057439003
3,2,1.55,uniform,0.002391979840020237,8.651156097453421e-05,0.0004079647112553442
3,2,1.55,uniform,0.00244780915704444,8.96613369562505e-05,0.000417664152953901
3,2,1.55,uniform,0.0025049415421745025,9.292579227819877e-05,0.0004275983535771378
3,2,1.55,uniform,0.002563407409296515,9.630910226940315e-05,0.00043777318719434257
3,2,1.55,uniform,0.0026232378821631234,9.981559427731085e-05,0.0004481946835744801
3,2,1.55,uniform,0.0026844648109619652,0.00010344975320258975,0.00045886903269535764
3,2,1.55,uniform,0.0027471207892708085,0.00010721622723544048,0.00046980258939913303
3,2,1.55,uniform,0.0028112391714084613,0.00011111983380076228,0.00048100187819951425
3,2,1.55,uniform,0.0028768540901905914,0.00011516556571977108,0.0004924735982461857
3,2,1.55,uniform,0.002944000475100034,0.00011935859759595794,0.0005042246284522634
3,2,1.55,uniform,0.003012714070881164,0.00012370429243355026,0.0005162620327907733
3,2,1.55,uniform,0.0030830314565682766,0.00012820820849694322,0.0005285930657664141
3,2,1.55,uniform,0.0031549900649580883,0.00013287610641987425,0.0005412251780691096
3,2,1.55,uniform,0.003228628202536727,0.00013771395657343304,0.0005541660224161249
3,2,1.55,uniform,0.0033039850698718546,0.00014272794670233392,0.0005674234595897967
3,2,1.55,uniform,0.0033811007824806815,0.0001479244898392105,0.0005810055646782018
3,2,1.55,uniform,0.003460016392185109,0.00015331023250706428,0.0005949206335264166
3,2,1.55,uniform,0.00354077390896527,0.00015889206322035172,0.0006091771894063022
3,2,1.55,uniform,0.00362341632332315,0.0001646771212955855,0.0006237839899130963
3,2,1.55,uniform,0.0037079876291681723,0.00017067280598271885,0.0006387500340974257
3,2,1.55,uniform,0.0037945328472369423,0.00017688678592899144,0.0006540845698417107
3,2,1.55,uniform,0.003883098049059601,0.00018332700898734182,0.0006697971014903
3,2,1.55,uniform,0.003973730381485604,0.0001900017123819343,0.0006858973977430753
3,2,1.55,uniform,0.004008016032064128,0.0001925487251607884,0.0006919935856794997
3,2,1.55,uniform,0.004066478091781854,0.00019691943324379402,0.000702395499822633
3,2,1.55,uniform,0.004161390553316707,0.00020408901953003692,0.0007193017299256259
3,2,1.55,uniform,0.004258518291843414,0.0002115196413406521,0.0007366266999692343
3,2,1.55,uniform,0.00435791301239703,0.00021922080264731437,0.0007543813206442274
3,2,1.55,uniform,0.004459627626819095,0.00022720235344922776,0.0007725768107865375
3,2,1.55,uniform,0.004563716281924753,0.00023547450237154793,0.0007912247070797807
3,2,1.55,uniform,0.00467023438832733,0.00024404782972249967,0.0008103368741016731
3,2,1.55,uniform,0.004779238649935595,0.00025293330102588065,0.0008299255147278188
3,2,1.55,uniform,0.00489078709413959,0.0002621422810462742,0.0008500031809069556
3,2,1.55,uniform,0.0050049391027009536,0.00027168654832489757,0.0008705827848222906
3,2,1.55,uniform,0.0051217554433642416,0.00028157831024468383,0.0008916776104541994
3,2,1.55,uniform,0.0052412983022060615,0.0002918302186438634,0.0009133013255602058
3,2,1.55,uniform,0.0053636313167392344,0.0003024553859980157,0.0009354679940888261
3,2,1.55,uniform,0.005488819609789666,0.0003134674021912931,0.0009581920890445778
3,2,1.55,uniform,0.005616929824163805,0.00032488035189825527,0.0009814885058221485
3,2,1.55,uniform,0.005748030158125352,0.0003367088325985617,0.001005372576028551
3,2,1.55,uniform,0.005882190401699956,0.00034896797324755394,0.0010298600818128205
3,2,1.55,uniform,0.0060120240480961915,0.0003609791343164494,0.0010536021523404084
3,2,1.55,uniform,0.006019481973827274,0.00036167345362660884,0.0010549672707236895
3,2,1.55,uniform,0.006159977960380168,0.0003748415243980149,0.0010807108711165239
3,2,1.55,uniform,0.006303753153071281,0.00038848902789002026,0.0011071081081317233
3,2,1.55,uniform,0.006450884089267686,0.0004026334196386374,0.0011341767202677246
3,2,1.55,uniform,0.006601449092734883,0.00041729279071376333,0.0011619349765727629
3,2,1.55,uniform,0.0067555283153316395,0.0004324858908581531,0.0011904016944805202
3,2,1.55,uniform,0.006913203779678127,0.0004482321524688663,0.001219596258315953
3,2,1.55,uniform,0.007074559422819878,0.0004645517154518418,0.0012495386384986389
3,2,1.55,uniform,0.007239681140910877,0.0004814654529813963,0.001280249411472195
3,2,1.55,uniform,0.007408656834939568,0.0004989949981975941,0.0013117497803895436
3,2,1.55,uniform,0.007581576457522103,0.0005171627718756332,0.0013440615965850636
3,2,1.55,uniform,0.007758532060787828,0.0005359920111026446,0.001377207381866034
3,2,1.55,uniform,0.007939617845382276,0.000555506798998564,0.0014112103516571053
3,2,1.55,uniform,0.008016032064128256,0.0005638156685609517,0.0014255842100142225
3,2,1.55,uniform,0.008124930210614048,0.0005757320955191162,0.0014460944390330811
3,2,1.55,uniform,0.008314567805772064,0.0005966937693802906,0.0014818843196767251
3,2,1.55,uniform,0.00850863158264058,0.0006184186311451482,0.0015186054377999358
3,2,1.55,uniform,0.008707224849239923,0.0006409344675152752,0.0015562840330682795
3,2,1.55,uniform,0.008910453324821503,0.0006642700768707439,0.0015949471685705804
3,2,1.55,uniform,0.009118425196146562,0.0006884553061040508,0.0016346227598771136
3,2,1.55,uniform,0.00933125117507824,0.0007135210887951064,0.0016753396052317218
3,2,1.55,uniform,0.009549044557518078,0.0007394994847761528,0.0017171274169252926
3,2,1.55,uniform,0.009771921283717996,0.0007664237211371768,0.0017600168538999257
3,2,1.55,uniform,0.01,0.0007943282347242813,0.0018040395556353532
3,2,1.55,uniform,0.01002004008016032,0.0007967969463111951,0.0018079139900500376
3,2,1.55,uniform,0.012024048096192383,0.0010570087741750965,0.0022005657237969493
3,2,1.55,uniform,0.014028056112224447,0.0013422892631081494,0.0026035136426040546
3,2,1.55,uniform,0.01603206412825651,0.0016509489109802179,0.0030167319778204487
3,2,1.55,uniform,0.018036072144288574,0.0019816184809740836,0.003440194960795228
3,2,1.55,uniform,0.02004008016032064,0.0023331580233347505,0.003873876822877488
3,2,1.55,uniform,0.022044088176352703,0.002704598583730184,0.004317751795416324
3,2,1.55,uniform,0.024048096192384766,0.003095102853517557,0.0047717941097608334
3,2,1.55,uniform,0.026052104208416832,0.003503937494658554,0.005235977997260112
3,2,1.55,uniform,0.028056112224448895,0.003930453019876072,0.005710277689263255
3,2,1.55,uniform,0.03006012024048096,0.004374068759912885,0.006194667417119358
3,2,1.55,uniform,0.03206412825651302,0.00483426137060629,0.006689121412177517
3,2,1.55,uniform,0.03406813627254509,0.005310555872462497,0.007193613905786831
3,2,1.55,uniform,0.03607214428857715,0.005802518545631308,0.00770811912929639
3,2,1.55,uniform,0.038076152304609215,0.006309751212471391,0.008232611314055296
3,2,1.55,uniform,0.04008016032064128,0.006831886576690357,0.00876706469141264
3,2,1.55,uniform,0.04208416833667334,0.007368584379883876,0.00931145349271752
3,2,1.55,uniform,0.044088176352705406,0.007919528199428318,0.009865751949319036
3,2,1.55,uniform,0.04609218436873747,0.008484422755993438,0.010429934292566277
3,2,1.55,uniform,0.04809619238476953,0.009062991630631088,0.011003974753808342
3,2,1.55,uniform,0.0501002004008016,0.009654975314441502,0.011587847564394328
3,2,1.55,uniform,0.052104208416833664,0.01026012953083428,0.01218152695567333
3,2,1.55,uniform,0.05410821643286573,0.010878223783138742,0.012784987158994444
3,2,1.55,uniform,0.05611222444889779,0.011509040089973688,0.013398202405706763
3,2,1.55,uniform,0.058116232464929855,0.012152371878190616,0.01402114692715939
3,2,1.55,uniform,0.06012024048096192,0.01280802300894215,0.014653794954701415
3,2,1.55,uniform,0.06212424849699398,0.01347580691691772,0.015296120719681935
