p,N,beta,method,x_eval,u_exact,u_h
2,2,1.55,uniform,0.00010139394576752918,6.446420591224881e-07,2.5779476252902293e-05
2,2,1.55,uniform,0.00010376050197669117,6.681126571761499e-07,2.6381382097378847e-05
2,2,1.55,uniform,0.00010618229410993834,6.924377898745814e-07,2.699734634642049e-05
2,2,1.55,uniform,0.00010866061138545968,7.176485697381154e-07,2.762769758871698e-05
2,2,1.55,uniform,0.0001111967731120699,7.437772420544035e-07,2.8272772104131484e-05
2,2,1.55,uniform,0.0001137921293915315,7.708572261210388e-07,2.8932914044245837e-05
2,2,1.55,uniform,0.00011644806183726855,7.989231579897646e-07,2.9608475617168413e-05
2,2,1.55,uniform,0.00011916598430985589,8.280109347669499e-07,3.029981727670656e-05
2,2,1.55,uniform,0.00012194734366967383,8.581577605269788e-07,3.100730791600751e-05
2,2,1.55,uniform,0.00012479362054713115,8.894021938973001e-07,3.1731325065775206e-05
2,2,1.55,uniform,0.00012770633013086432,9.217841973759795e-07,3.247225509717186e-05
2,2,1.55,uniform,0.0001306870229743346,9.553451884448511e-07,3.3230493429516944e-05
2,2,1.55,uniform,0.00013373728582124963,9.90128092543618e-07,3.4006444742897775e-05
2,2,1.55,uniform,0.0001368587424502518,1.026177397972685e-06,3.480052319581007e-05
2,2,1.55,uniform,0.00014005305453932196,1.0635392127949366e-06,3.561315264794875e-05
2,2,1.55,uniform,0.0001433219225503574,1.102261323809221e-06,3.644476688827228e-05
2,2,1.55,uniform,0.00014666708663439685,1.142393257670998e-06,3.729580986846757e-05
2,2,1.55,uniform,0.0001500903275579735,1.1839863442383043e-06,3.8166735941944884e-05
2,2,1.55,uniform,0.0001535934676510897,1.2270937822240743e-06,3.9058010108495764e-05
2,2,1.55,uniform,0.00015717837177731627,1.2717707072387614e-06,3.9970108264749804e-05
2,2,1.55,uniform,0.00016084694832653552,1.3180742623103198e-06,4.090351746057039e-05
2,2,1.55,uniform,0.00016460115023085497,1.3660636709717305e-06,4.1858736161532054e-05
2,2,1.55,uniform,0.0001684429760042315,1.415800313009533e-06,4.2836274517625836e-05
2,2,1.55,uniform,0.00017237447080636198,1.4673478029702859e-06,4.383665463834327e-05
2,2,1.55,uniform,0.00017639772753140436,1.5207720715253323e-06,4.486041087429248e-05
2,2,1.55,uniform,0.0001805148879221108,1.5761414497979708e-06,4.5908090105504656e-05
2,2,1.55,uniform,0.00018472814370996341,1.6335267567608465e-06,4.6980252036591746e-05
2,2,1.55,uniform,0.00018903973778192212,1.6930013898153901e-06,4.8077469498921966e-05
2,2,1.55,uniform,0.00019345196537440441,1.7546414186691327e-06,4.920032875998253e-05
2,2,1.55,uniform,0.00019796717529513326,1.818525682630981e-06,5.034942984010381e-05
2,2,1.55,uniform,0.00020258777117350172,1.8847358914488682e-06,5.152538683672304e-05
2,2,1.55,uniform,0.0002073162127401229,1.9533567298188e-06,5.272882825637115e-05
2,2,1.55,uniform,0.000212155017136245,2.0244759656989417e-06,5.396039735457006e-05
2,2,1.55,uniform,0.0002171067602537265,2.098184562567255e-06,5.5220752483832016e-05
2,2,1.55,uniform,0.00022217407810628845,2.1745767957663256e-06,5.651056744995917e-05
2,2,1.55,uniform,0.0002273596682327715,2.2537503730841394e-06,5.783053187684481e-05
2,2,1.55,uniform,0.00023266629113314577,2.3358065597250694e-06,5.9181351579983694e-05
2,2,1.55,uniform,0.00023809677173803584,2.4208503078308646e-06,6.0563748948903515e-05
2,2,1.55,uniform,0.00024365400091254662,2.5089903907173676e-06,6.197846333873612e-05
2,2,1.55,uniform,0.0002493409369951878,2.6003395419985986e-06,6.342625147115114e-05
2,2,1.55,uniform,0.00025516060737271835,2.6950145997761974e-06,6.490788784488181e-05
2,2,1.55,uniform,0.0002611161100917459,2.7931366560785754e-06,6.642416515607673e-05
2,2,1.55,uniform,0.00026721061550794326,2.894831211740992e-06,6.797589472872001e-05
2,2,1.55,uniform,0.000273447367973758,3.0002283369246245e-06,6.956390695536596e-05
2,2,1.55,uniform,0.00027982968756551157,3.1094628374798923e-06,7.118905174844148e-05
2,2,1.55,uniform,0.00028636097185081157,3.2226744273668967e-06,7.285219900237713e-05
2,2,1.55,uniform,0.00029304469769721414,3.3400079073534522e-06,7.455423906683262e-05
2,2,1.55,uniform,0.0002998844231231028,3.4616133502193044e-06,7.62960832312909e-05
2,2,1.55,uniform,0.0003068837891917642,3.5876462927033588e-06,7.80786642213005e-05
2,2,1.55,uniform,0.0003140465219496752,3.718267934439507e-06,7.990293670665527e-05
2,2,1.55,uniform,0.00032137643441002754,3.853645344135425e-06,8.176987782180572e-05
2,2,1.55,uniform,0.000328877428582551,3.993951673258114e-06,8.3680487698806e-05
2,2,1.55,uniform,0.0003365534975507094,4.139366377499402e-06,8.563579001310602e-05
2,2,1.55,uniform,0.00034440872759738196,4.290075446304772e-06,8.763683254250939e-05
2,2,1.55,uniform,0.00035244730038015845,4.446271640759053e-06,8.968468773962395e-05
2,2,1.55,uniform,0.0003606734951574028,4.608154740133154e-06,9.178045331813962e-05
2,2,1.55,uniform,0.00036909169106627787,4.7759317974073385e-06,9.392525285328091e-05
2,2,1.55,uniform,0.0003777063694539364,4.949817404097711e-06,9.612023639678563e-05
2,2,1.55,uniform,0.00038652211626312617,5.130033964724766e-06,9.836658110677506e-05
2,2,1.55,uniform,0.00039554362447347016,5.316811981274894e-06,0.00010066549189288607
2,2,1.55,uniform,0.00040477569659973223,5.5103903480188574e-06,0.00010301820207705083
2,2,1.55,uniform,0.0004142232472483893,5.71101665706418e-06,0.00010542597407031474
2,2,1.55,uniform,0.00042389130573387786,5.9189475150323735e-06,0.00010789010006609782
2,2,1.55,uniform,0.00043378501875589886,6.1344488712658625e-06,0.00011041190275031168
2,2,1.55,uniform,0.00044390965313921663,6.357796357984623e-06,0.00011299273602876
2,2,1.55,uniform,0.0004542705986374043,6.589275642827468e-06,0.00011563398577225779
2,2,1.55,uniform,0.0004648733708020257,6.829182794228835e-06,0.00011833707057991739
2,2,1.55,uniform,0.00047572361391878896,7.077824660098578e-06,0.00012110344256106398
2,2,1.55,uniform,0.00048682710401222793,7.335519260288942e-06,0.00012393458813625177
2,2,1.55,uniform,0.000498189751920516,7.6025961933508325e-06,0.00012683202885786855
2,2,1.55,uniform,0.0005098176064420425,7.879397058099455e-06,0.000129797322250826
2,2,1.55,uniform,0.0005217168575554348,8.166275890528721e-06,0.00013283206267385053
2,2,1.55,uniform,0.000533893839714735,8.463599616633106e-06,0.00013593788220190084
2,2,1.55,uniform,0.0005463550352214876,8.771748521716226e-06,0.00013911645153025375
2,2,1.55,uniform,0.0005591070776755293,9.091116736786233e-06,0.0001423694809008138
2,2,1.55,uniform,0.0005721567555063246,9.422112742660364e-06,0.00014569872105122035
2,2,1.55,uniform,0.0005855110155867238,9.765159892423278e-06,0.00014910596418733833
2,2,1.55,uniform,0.0005991769669310619,1.0120696952907348e-05,0.0001525930449797362
2,2,1.55,uniform,0.0006131618844795774,1.0489178665887656e-05,0.00015616184158477345
2,2,1.55,uniform,0.0006274732129711574,1.087107632970935e-05,0.00015981427669093472
2,2,1.55,uniform,0.0006421185709064757,1.1266878402091357e-05,0.0001635523185910673
2,2,1.55,uniform,0.000657105754603627,1.1677091124877296e-05,0.00016737798228119477
2,2,1.55,uniform,0.0006724427423484249,1.2102239171532907e-05,0.00017129333058660338
2,2,1.55,uniform,0.0006881376986415663,1.254286631821796e-05,0.00017530047531591147
2,2,1.55,uniform,0.0007041989785449289,1.2999536139291131e-05,0.000179401578443858
2,2,1.55,uniform,0.0007206351321293053,1.347283272813716e-05,0.0001835988533235614
2,2,1.55,uniform,0.0007374549090259547,1.3963361444238554e-05,0.00018789456592902817
2,2,1.55,uniform,0.0007546672630843886,1.4471749687447254e-05,0.0001922910361287082
2,2,1.55,uniform,0.0007722813571388642,1.4998647700446345e-05,0.0001967906389909159
2,2,1.55,uniform,0.0007903065678861348,1.554472940042858e-05,0.00020139580612196588
2,2,1.55,uniform,0.0008087524908770449,1.611069324105515e-05,0.0002061090270378901
2,2,1.55,uniform,0.0008276289456246343,1.6697263105797413e-05,0.00021093285057063283
2,2,1.55,uniform,0.0008469459808314585,1.7305189233803816e-05,0.00021586988630964158
2,2,1.55,uniform,0.0008667138797389233,1.793524917947669e-05,0.00022092280607980596
2,2,1.55,uniform,0.0008869431656014704,1.858824880698589e-05,0.0002260943454567168
2,2,1.55,uniform,0.0009076446072885356,1.926502332099154e-05,0.00023138730532025283
2,2,1.55,uniform,0.0009288292250172499,1.9966438334893852e-05,0.00023680455344752532
2,2,1.55,uniform,0.0009505082962189503,2.069339097797676e-05,0.00024234902614625069
2,2,1.55,uniform,0.0009726933615426169,2.1446811042861293e-05,0.0002480237299296448
2,2,1.55,uniform,0.0009953962309984233,2.222766217473599e-05,0.00025383174323396807
2,2,1.55,uniform,0.0010186289902446865,2.3036943103885952e-05,0.00025977621817988705
2,2,1.55,uniform,0.0010424040070215557,2.387568892309668e-05,0.0002658603823788515
2,2,1.55,uniform,0.001066733937734857,2.4744972411566354e-05,0.0002720875407857182
2,2,1.55,uniform,0.0010916317341936148,2.5645905407020305e-05,0.0002784610775988983
2,2,1.55,uniform,0.001117110650504824,2.6579640227782337e-05,0.0002849844582093379
2,2,1.55,uniform,0.0011431842501291502,2.754737114662188e-05,0.0002916612311996826
2,2,1.55,uniform,0.0011698664131013056,2.8550335918261912e-05,0.0002984950303950194
2,2,1.55,uniform,0.0011971713434189657,2.958981736250201e-05,0.0003054895769666357
2,2,1.55,uniform,0.0012251135766041176,3.066714500497994e-05,0.000312648681590266
2,2,1.55,uniform,0.0012537079874409196,3.1783696777672266e-05,0.0003199762466603661
2,2,1.55,uniform,0.0012829697978941476,3.294090078130752e-05,0.0003274762685619789
2,2,1.55,uniform,0.0013129145852124654,3.414023711194666e-05,0.00033515284000181904
2,2,1.55,uniform,0.0013435582902208262,3.538323975406709e-05,0.00034301015240025185
2,2,1.55,uniform,0.0013749172258064205,3.66714985425714e-05,0.00035105249834589187
2,2,1.55,uniform,0.0014070080856026838,3.8006661196230215e-05,0.00035928427411460447
2,2,1.55,uniform,0.0014398479528760068,3.939043542516077e-05,0.00036770998225475266
2,2,1.55,uniform,0.0014734543096198345,4.0824591115034864e-05,0.00037633423424057695
2,2,1.55,uniform,0.001507845045861051,4.231096259081226e-05,0.0003851617531956813
2,2,1.55,uniform,0.0015430384691835644,4.385145096289316e-05,0.0003941973766886354
2,2,1.55,uniform,0.0015790533144741758,4.5448026558691155e-05,0.0004034460596027859
2,2,1.55,uniform,0.001615908753895919,4.7102731442736746e-05,0.00041291287708243026
2,2,1.55,uniform,0.0016536244070941787,4.8817682028534456e-05,0.00042260302755757874
2,2,1.55,uniform,0.0016922203516410354,5.059507178551507e-05,0.0004325218358496058
2,2,1.55,uniform,0.0017317171337233527,5.243717404454306e-05,0.0004426747563601542
2,2,1.55,uniform,0.0017721357790803584,5.43463449055705e-05,0.00045306737634575944
2,2,1.55,uniform,0.0018134978041964953,5.6325026251154184e-05,0.0004637054192807156
2,2,1.55,uniform,0.0018558252277555188,5.837574886969124e-05,0.00047459474831080525
2,2,1.55,uniform,0.0018991405823619357,6.0501135692367826e-05,0.00048574136980059806
2,2,1.55,uniform,0.0019434669265360183,6.270390514796067e-05,0.000497151436977112
2,2,1.55,uniform,0.001988827856988808,6.498687463978386e-05,0.0005088312536727347
2,2,1.55,uniform,0.002004008016032064,6.575732748909372e-05,0.0005127407123899313
2,2,1.55,uniform,0.0020352475211835755,6.73529641492247e-05,0.0005207872781703755
2,2,1.55,uniform,0.0020827506301905143,6.980519997048189e-05,0.0005330261271539595
2,2,1.55,uniform,0.002131362471841438,7.234671858127947e-05,0.0005455545797674413
2,2,1.55,uniform,0.00218110892419152,7.498077065450908e-05,0.0005583795817856496
2,2,1.55,uniform,0.0022320164692952345,7.771072521593089e-05,0.0005715082499003777
2,2,1.55,uniform,0.0022841122073038256,8.054007395325105e-05,0.0005849478761252556
2,2,1.55,uniform,0.0023374238708918126,8.347243568208701e-05,0.0005987059323230598
2,2,1.55,uniform,0.002391979840020237,8.651156097453421e-05,0.0006127900748592534
2,2,1.55,uniform,0.00244780915704444,8.96613369562505e-05,0.0006272081493856542
2,2,1.55,uniform,0.0025049415421745025,9.292579227819877e-05,0.0006419681957583094
2,2,1.55,uniform,0.002563407409296515,9.630910226940315e-05,0.0006570784530937566
2,2,1.55,uniform,0.0026232378821631234,9.981559427731085e-05,0.0006725473649680207
2,2,1.55,uniform,0.0026844648109619652,0.00010344975320258975,0.0006883835847628475
2,2,1.55,uniform,0.0027471207892708085,0.00010721622723544048,0.0007045959811638301
2,2,1.55,uniform,0.0028112391714084613,0.00011111983380076228,0.0007211936438152614
2,2,1.55,uniform,0.0028768540901905914,0.00011516556571977108,0.0007381858891366929
2,2,1.55,uniform,0.002944000475100034,0.00011935859759595794,0.0007555822663064038
2,2,1.55,uniform,0.003012714070881164,0.00012370429243355026,0.0007733925634171266
2,2,1.55,uniform,0.0030830314565682766,0.00012820820849694322,0.0007916268138095995
2,2,1.55,uniform,0.0031549900649580883,0.00013287610641987425,0.0008102953025897045
2,2,1.55,uniform,0.003228628202536727,0.00013771395657343304,0.0008294085733351642
2,2,1.55,uniform,0.0033039850698718546,0.00014272794670233392,0.0008489774349980029
2,2,1.55,uniform,0.0033811007824806815,0.0001479244898392105,0.000869012969009164
2,2,1.55,uniform,0.003460016392185109,0.00015331023250706428,0.000889526536591978
2,2,1.55,uniform,0.00354077390896527,0.00015889206322035172,0.0009105297862913606
2,2,1.55,uniform,0.00362341632332315,0.0001646771212955855,0.0009320346617259134
2,2,1.55,uniform,0.0037079876291681723,0.00017067280598271885,0.0009540534095703561
2,2,1.55,uniform,0.0037945328472369423,0.00017688678592899144,0.0009765985877759975
2,2,1.55,uniform,0.003883098049059601,0.00018332700898734182,0.0009996830740372437
2,2,1.55,uniform,0.003973730381485604,0.0001900017123819343,0.0010233200745124555
2,2,1.55,uniform,0.004008016032064128,0.0001925487251607884,0.0010322654229210585
2,2,1.55,uniform,0.004066478091781854,0.00019691943324379402,0.0010475231328077408
2,2,1.55,uniform,0.004161390553316707,0.00020408901953003692,0.0010723061392326637
2,2,1.55,uniform,0.004258518291843414,0.0002115196413406521,0.0010976833403371267
2,2,1.55,uniform,0.00435791301239703,0.00021922080264731437,0.001123669348739076
2,2,1.55,uniform,0.004459627626819095,0.00022720235344922776,0.0011502791532530363
2,2,1.55,uniform,0.004563716281924753,0.00023547450237154793,0.0011775281293298764
2,2,1.55,uniform,0.00467023438832733,0.00024404782972249967,0.0012054320498186037
2,2,1.55,uniform,0.004779238649935595,0.00025293330102588065,0.0012340070960613824
2,2,1.55,uniform,0.00489078709413959,0.0002621422810462742,0.0012632698693334674
2,2,1.55,uniform,0.0050049391027009536,0.00027168654832489757,0.0012932374026401318
2,2,1.55,uniform,0.0051217554433642416,0.00028157831024468383,0.0013239271728831788
2,2,1.55,uniform,0.0052412983022060615,0.0002918302186438634,0.001355357113410119
2,2,1.55,uniform,0.0053636313167392344,0.0003024553859980157,0.001387545626959598
2,2,1.55,uniform,0.005488819609789666,0.0003134674021912931,0.001420511599017222
2,2,1.55,uniform,0.005616929824163805,0.00032488035189825527,0.0014542744115964303
2,2,1.55,uniform,0.005748030158125352,0.0003367088325985617,0.001488853957459741
2,2,1.55,uniform,0.005882190401699956,0.00034896797324755394,0.0015242706547962193
2,2,1.55,uniform,0.0060120240480961915,0.0003609791343164494,0.0015585741315933808
2,2,1.55,uniform,0.006019481973827274,0.00036167345362660884,0.001560545462371694
2,2,1.55,uniform,0.006159977960380168,0.0003748415243980149,0.0015976998951689094
2,2,1.55,uniform,0.006303753153071281,0.00038848902789002026,0.0016357560405354783
2,2,1.55,uniform,0.006450884089267686,0.0004026334196386374,0.0016747365748582361
2,2,1.55,uniform,0.006601449092734883,0.00041729279071376333,0.0017146647807833528
2,2,1.55,uniform,0.0067555283153316395,0.0004324858908581531,0.00175556456500229
2,2,1.55,uniform,0.006913203779678127,0.0004482321524688663,0.0017974604766246203
2,2,1.55,uniform,0.007074559422819878,0.0004645517154518418,0.0018403777261594625
2,2,1.55,uniform,0.007239681140910877,0.0004814654529813963,0.0018843422051282486
2,2,1.55,uniform,0.007408656834939568,0.0004989949981975941,0.00192938050633245
2,2,1.55,uniform,0.007581576457522103,0.0005171627718756332,0.0019755199448008576
2,2,1.55,uniform,0.007758532060787828,0.0005359920111026446,0.002022788579442051
2,2,1.55,uniform,0.007939617845382276,0.000555506798998564,0.0020712152354286704
2,2,1.55,uniform,0.008016032064128256,0.0005638156685609517,0.002091666838406899
2,2,1.55,uniform,0.008124930210614048,0.0005757320955191162,0.0021208295273413462
2,2,1.55,uniform,0.008314567805772064,0.0005966937693802906,0.0021716618831011574
2,2,1.55,uniform,0.00850863158264058,0.0006184186311451482,0.002223743568720774
2,2,1.55,uniform,0.008707224849239923,0.0006409344675152752,0.002277106713905679
2,2,1.55,uniform,0.008910453324821503,0.0006642700768707439,0.00233178433853815
2,2,1.55,uniform,0.009118425196146562,0.0006884553061040508,0.002387810380078135
2,2,1.55,uniform,0.00933125117507824,0.0007135210887951064,0.002445219721916419
2,2,1.55,uniform,0.009549044557518078,0.0007394994847761528,0.002504048222717211
2,2,1.55,uniform,0.009771921283717996,0.0007664237211371768,0.002564332746788622
2,2,1.55,uniform,0.01,0.0007943282347242813,0.0026261111955212663
2,2,1.55,uniform,0.01002004008016032,0.0007967969463111951,0.002631543543361612
2,2,1.55,uniform,0.012024048096192383,0.0010570087741750965,0.00317820424645752
2,2,1.55,uniform,0.014028056112224447,0.0013422892631081494,0.0037316489476946243
2,2,1.55,uniform,0.01603206412825651,0.0016509489109802179,0.004291877647072924
2,2,1.55,uniform,0.018036072144288574,0.0019816184809740836,0.004858890344592418
2,2,1.55,uniform,0.02004008016032064,0.0023331580233347505,0.005432687040253108
2,2,1.55,uniform,0.022044088176352703,0.002704598583730184,0.006013267734054994
2,2,1.55,uniform,0.024048096192384766,0.003095102853517557,0.006600632425998074
2,2,1.55,uniform,0.026052104208416832,0.003503937494658554,0.007194781116082351
2,2,1.55,uniform,0.028056112224448895,0.003930453019876072,0.007795713804307823
2,2,1.55,uniform,0.03006012024048096,0.004374068759912885,0.00840343049067449
2,2,1.55,uniform,0.03206412825651302,0.00483426137060629,0.009017931175182355
2,2,1.55,uniform,0.03406813627254509,0.005310555872462497,0.009639215857831411
2,2,1.55,uniform,0.03607214428857715,0.005802518545631308,0.010267284538621663
2,2,1.55,uniform,0.038076152304609215,0.006309751212471391,0.010902137217553112
2,2,1.55,uniform,0.04008016032064128,0.006831886576690357,0.011543773894625756
2,2,1.55,uniform,0.04208416833667334,0.007368584379883876,0.012192194569839594
2,2,1.55,uniform,0.044088176352705406,0.007919528199428318,0.012847399243194628
2,2,1.55,uniform,0.04609218436873747,0.008484422755993438,0.013509387914690859
2,2,1.55,uniform,0.04809619238476953,0.009062991630631088,0.014178160584328282
2,2,1.55,uniform,0.0501002004008016,0.009654975314441502,0.014853717252106905
2,2,1.55,uniform,0.052104208416833664,0.01026012953083428,0.01553605791802672
2,2,1.55,uniform,0.05410821643286573,0.010878223783138742,0.016225182582087733
2,2,1.55,uniform,0.05611222444889779,0.011509040089973688,0.016921091244289938
2,2,1.55,uniform,0.058116232464929855,0.012152371878190616,0.01762378390463334
2,2,1.55,uniform,0.06012024048096192,0.01280802300894215,0.018333260563117938
2,2,1.55,uniform,0.06212424849699398,0.01347580691691772,0.01904952121974373
2,2,1.55,uniform,0.06412825651302605,0.014155545846334326,0.01977256587451072
